!
!Date: 01/25/2022
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN001160522	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC17A2.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAPB1A11.01	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with FLR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR3	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with DTR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with QDR2	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with TPO1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with AQR1	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEY8	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P28246	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P31442	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
TPO3	YPR156C	involved in	GO:0055085	transmembrane transport	biological process		IBA with P39386	computational	GO_Central	2021-11-05	Gaudet P, et al. (2011) PMID:21873635
AQY1	YPR192W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR000425	computational	InterPro	2022-01-15	DDB, et al. (2001)
OPT2	YPR194C	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR004648	computational	InterPro	2022-01-15	DDB, et al. (2001)
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IEA with IPR011701	computational	InterPro	2022-01-15	DDB, et al. (2001)
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with PTN000605491	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPAC1F8.03c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC12C2.13c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC3E7.06c	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC460.03	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SPBC4F6.09	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA2	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with GEX1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SIT1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with VBA5	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with AZR1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with SGE1	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P0AEJ0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P52600	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJX3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with P9WJY3	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
SGE1	YPR198W	involved in	GO:0055085	transmembrane transport	biological process		IBA with Q6C8F0	computational	GO_Central	2021-11-12	Gaudet P, et al. (2011) PMID:21873635
ARR3	YPR201W	involved in	GO:0055085	transmembrane transport	biological process		IEA with antiporter activity	computational	GOC	2022-01-19	GOA curators (2016)
